0.9999999999999997	2.4743824542134156e-16	-0.4999999999999997	1
0.5887952227166321	0.411204777283368	-0.08879522271663204	2
1.0	0.0	-0.5	3
0.5466883297161834	0.45331167028381664	-0.04668832971618339	4
1.0	0.0	-0.5	5
0.7869503407316024	0.21304965926839753	-0.2869503407316024	6
1.0	0.0	-0.5	7
1.0	0.0	-0.5	8
1.0	0.0	-0.5	9
1.0	0.0	-0.5	10
0.20966647886327702	0.7903335211367228	0.2903335211367229	11
1.0	0.0	-0.5	12
1.0	0.0	-0.5	13
1.0	0.0	-0.5	14
1.0	0.0	-0.5	15
1.0	0.0	-0.5	16
0.20966647886327702	0.7903335211367228	0.2903335211367229	17
0.0	1.0	0.5	18
1.0	0.0	-0.5	19
1.0	0.0	-0.5	20
0.9999999999999994	6.56346840661077e-16	-0.4999999999999994	21
0.0	1.0	0.5	22
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	23
1.0	0.0	-0.5	24
1.0	0.0	-0.5	25
0.999999999999999	9.363185884432164e-16	-0.49999999999999906	26
0.9558152527670996	0.04418474723290047	-0.45581525276709955	27
0.9999999999999997	2.5538830187506804e-16	-0.4999999999999997	28
0.8329981448810387	0.16700185511896132	-0.33299814488103874	29
1.0	0.0	-0.5	30
0.838361191695856	0.16163880830414398	-0.338361191695856	31
1.0	0.0	-0.5	32
1.0	0.0	-0.5	33
1.0	0.0	-0.5	34
0.8026785865457344	0.19732141345426565	-0.3026785865457344	35
1.0	0.0	-0.5	36
1.0	0.0	-0.5	37
1.0	0.0	-0.5	38
1.0	0.0	-0.5	39
1.0	0.0	-0.5	40
1.0	0.0	-0.5	41
0.9205084259689333	0.07949157403106667	-0.42050842596893334	42
1.0	0.0	-0.5	43
1.0	0.0	-0.5	44
0.8567476968714329	0.143252303128567	-0.356747696871433	45
1.0	0.0	-0.5	46
1.0	0.0	-0.5	47
0.688989125052136	0.3110108749478639	-0.18898912505213608	48
0.24891984799347217	0.7510801520065278	0.2510801520065278	49
1.0	0.0	-0.5	50
1.0	0.0	-0.5	51
0.9999999999999996	3.594581167219748e-16	-0.4999999999999996	52
0.7255505042427088	0.27444949575729116	-0.22555050424270884	53
1.0	0.0	-0.5	54
1.0	0.0	-0.5	55
1.0	0.0	-0.5	56
0.9578098510755928	0.04219014892440721	-0.4578098510755928	57
0.5505092263311868	0.4494907736688131	-0.050509226331186846	58
1.0	0.0	-0.5	59
1.0	0.0	-0.5	60
1.1314470770751203e-15	0.9999999999999988	0.49999999999999883	61
0.5059484264655156	0.4940515735344844	-0.005948426465515605	62
1.0	0.0	-0.5	63
1.0	0.0	-0.5	64
0.9999999999999997	2.6068352868216667e-16	-0.4999999999999997	65
1.0	0.0	-0.5	66
0.9999999999999997	2.6068352868216667e-16	-0.4999999999999997	67
0.8265694596985665	0.17343054030143346	-0.32656945969856654	68
0.8265694596985665	0.17343054030143346	-0.32656945969856654	69
1.0	0.0	-0.5	70
1.0	0.0	-0.5	71
0.5684503717826699	0.43154962821733006	-0.06845037178266991	72
1.0	0.0	-0.5	73
0.7694260288394305	0.23057397116056963	-0.2694260288394304	74
1.0	0.0	-0.5	75
0.787968219585572	0.212031780414428	-0.28796821958557195	76
0.9604009489126224	0.03959905108737766	-0.4604009489126224	77
1.0	0.0	-0.5	78
1.0	0.0	-0.5	79
0.2827748723700067	0.7172251276299934	0.21722512762999333	80
1.0	0.0	-0.5	81
0.9999999999999992	7.680046700546024e-16	-0.4999999999999992	82
0.5546369566795671	0.4453630433204329	-0.05463695667956711	83
0.6542489954028563	0.3457510045971436	-0.15424899540285636	84
0.0	1.0	0.5	85
0.640016473550816	0.35998352644918397	-0.14001647355081603	86
0.30921854208340666	0.6907814579165934	0.19078145791659337	87
1.0	0.0	-0.5	88
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	89
1.0	0.0	-0.5	90
0.0	1.0	0.5	91
1.0	0.0	-0.5	92
1.0	0.0	-0.5	93
1.0	0.0	-0.5	94
1.0	0.0	-0.5	95
1.0	0.0	-0.5	96
1.0	0.0	-0.5	97
1.0	0.0	-0.5	98
1.0	0.0	-0.5	99
0.33270617592779095	0.667293824072209	0.16729382407220905	100
1.0	0.0	-0.5	101
0.9999999999999997	2.4743824542134156e-16	-0.4999999999999997	102
0.5887952227166321	0.411204777283368	-0.08879522271663204	103
0.5466883297161834	0.45331167028381664	-0.04668832971618339	104
1.0	0.0	-0.5	105
0.7869503407316024	0.21304965926839753	-0.2869503407316024	106
1.0	0.0	-0.5	107
1.0	0.0	-0.5	108
1.0	0.0	-0.5	109
1.0	0.0	-0.5	110
1.0	0.0	-0.5	111
1.0	0.0	-0.5	112
1.0	0.0	-0.5	113
0.9999999999999997	4.187259662449212e-16	-0.4999999999999996	114
1.0	0.0	-0.5	115
1.0	0.0	-0.5	116
0.20966647886327733	0.7903335211367227	0.2903335211367227	117
1.1215063519553438e-15	0.9999999999999988	0.49999999999999883	118
1.0	0.0	-0.5	119
1.0	0.0	-0.5	120
0.0	1.0	0.5	121
0.7820752460318499	0.21792475396815023	-0.2820752460318498	122
0.6453083017278985	0.35469169827210156	-0.1453083017278985	123
1.0	0.0	-0.5	124
0.0	1.0	0.5	125
0.8265694596985665	0.17343054030143346	-0.32656945969856654	126
0.0	1.0	0.5	127
0.9999999999999996	3.594581167219748e-16	-0.4999999999999996	128
1.0	0.0	-0.5	129
1.0	0.0	-0.5	130
1.0	0.0	-0.5	131
0.688989125052136	0.3110108749478639	-0.18898912505213608	132
0.9999999999999988	1.1570419429036574e-15	-0.49999999999999883	133
1.0	0.0	-0.5	134
0.999999999999999	8.961788354834062e-16	-0.49999999999999906	135
0.6534610841701833	0.3465389158298166	-0.15346108417018337	136
0.6534610841701833	0.3465389158298166	-0.15346108417018337	137
