1	1
2	2
3	2
4	2
5	3
6	3
7	1
8	1
9	2
10	1
11	4
12	2
13	4
14	4
15	1
16	3
17	5
18	1
19	3
20	3
21	2
22	2
23	1
24	1
25	5
26	5
27	1
28	4
29	3
30	5
31	3
32	3
33	5
34	1
35	3
36	4
37	4
38	5
39	5
40	5
41	5
42	3
43	1
44	5
45	4
46	5
47	2
48	2
49	3
50	3
51	1
52	2
53	2
54	2
55	3
56	4
57	4
58	4
59	4
60	1
61	2
62	4
63	3
64	2
65	4
66	4
67	1
68	2
69	3
70	5
71	1
72	3
73	1
74	1
75	5
77	5
78	3
79	5
80	5
81	5
82	1
83	1
84	3
85	3
86	1
87	4
88	1
89	5
90	4
91	1
92	1
93	1
94	2
95	1
96	4
97	1
98	3
99	5
100	5
101	1
102	1
103	5
104	4
105	4
106	3
107	4
108	2
109	3
110	3
111	1
112	2
113	3
114	3
115	4
116	1
117	3
118	4
119	5
120	4
121	2
122	3
123	5
124	2
125	5
126	1
127	3
128	1
129	2
130	4
131	4
132	5
133	1
134	1
135	5
136	3
137	3
138	5
139	2
140	3
141	2
142	4
143	3
144	2
145	3
146	3
147	2
148	3
149	1
150	5
151	5
152	5
153	5
154	2
155	5
156	5
157	5
158	4
159	2
160	4
161	1
162	4
163	2
164	1
165	4
166	4
167	5
168	4
169	5
170	4
171	3
172	1
173	4
174	1
175	1
176	1
177	5
178	5
179	3
180	2
181	5
182	1
183	3
184	5
185	4
186	5
187	1
188	3
189	4
190	2
191	1
192	2
193	2
194	3
195	3
196	2
197	2
198	3
199	2
200	2
201	2
202	2
203	2
204	3
205	4
206	3
207	5
208	5
209	3
210	1
211	4
212	1
213	1
214	3
215	5
216	4
217	3
218	3
219	1
220	1
221	3
222	3
223	2
224	2
225	3
226	1
227	2
228	2
229	1
230	2
231	1
232	5
233	5
234	5
235	1
236	5
237	3
238	1
239	1
240	5
241	4
242	4
243	1
244	4
245	5
246	5
247	1
248	3
249	3
250	4
251	5
252	3
253	1
254	2
255	5
256	2
257	4
258	1
259	3
260	1
261	4
262	2
263	1
264	5
265	1
266	4
267	4
268	1
269	2
270	2
271	1
272	4
273	3
274	5
275	4
276	3
277	5
278	5
279	1
280	3
281	1
282	2
283	5
284	5
285	4
286	3
287	3
288	3
289	2
290	5
291	1
292	1
293	5
294	3
295	2
296	4
297	3
298	4
299	4
300	3
301	5
302	3
303	5
304	3
305	1
306	5
307	1
308	3
309	3
310	1
311	3
312	1
313	4
314	1
315	5
316	5
317	1
318	3
319	1
320	5
321	4
322	4
323	4
324	2
325	5
326	4
327	2
328	3
329	5
330	5
331	4
332	4
333	1
334	3
335	4
336	5
337	1
338	4
339	4
340	5
341	4
342	5
343	3
344	5
345	3
346	4
347	1
348	4
349	2
350	4
351	2
352	2
353	3
354	1
355	1
356	2
357	2
358	4
359	2
360	5
361	4
362	3
363	3
364	3
365	3
366	5
367	3
368	4
369	5
370	1
371	2
372	5
373	4
374	4
375	4
376	3
377	1
378	4
379	3
380	1
382	5
383	3
384	5
385	2
387	5
388	3
389	1
390	1
391	1
392	4
393	4
394	4
395	5
396	2
397	3
398	4
399	1
400	3
401	5
402	2
403	2
404	5
405	3
406	1
407	2
408	1
409	2
410	5
411	3
412	1
413	4
415	4
416	4
417	4
418	4
419	4
420	4
421	5
422	5
423	5
424	4
425	5
426	1
427	1
428	2
429	3
430	5
431	3
432	1
433	1
434	5
435	5
436	3
437	5
438	4
439	5
440	3
441	1
442	3
443	3
444	2
445	2
446	5
447	5
448	4
449	1
450	3
451	5
452	2
453	3
454	5
455	5
456	3
457	4
458	5
459	3
460	4
461	2
462	4
463	2
464	5
465	2
466	1
467	2
468	1
469	3
470	1
471	5
472	5
473	1
474	4
475	3
476	4
477	1
478	4
479	3
480	1
481	2
482	2
483	3
484	4
485	5
486	5
487	1
488	3
489	4
490	3
491	4
492	4
493	1
494	3
495	3
496	3
497	3
498	1
500	4
501	5
502	3
503	4
504	1
505	1
506	4
507	4
508	4
509	1
510	2
511	4
512	1
513	4
514	5
515	1
516	3
517	4
518	3
519	2
520	3
521	1
522	1
523	2
524	1
525	1
526	5
527	1
528	4
529	3
530	1
531	1
532	5
533	4
534	3
535	2
536	3
537	4
538	3
539	4
540	5
541	2
542	4
543	3
544	1
545	3
546	5
547	4
548	5
549	5
550	1
551	4
552	3
553	2
554	5
555	5
556	4
557	2
558	3
559	1
560	3
561	5
562	1
563	1
564	5
565	5
566	3
567	5
568	1
569	3
570	5
571	3
