1	1
2	2
3	4
4	3
5	1
6	2
7	3
8	3
9	3
10	3
11	3
12	4
13	1
14	4
15	1
16	3
17	1
18	4
19	4
20	4
21	2
22	1
23	3
24	4
25	2
26	1
27	1
28	2
29	1
30	4
31	2
32	4
33	3
34	3
35	1
36	1
37	1
38	2
39	1
40	2
41	2
42	3
43	1
44	2
45	3
46	3
47	4
48	2
49	2
50	4
51	2
52	2
53	4
54	3
55	2
56	4
57	1
58	1
59	4
60	2
61	1
62	3
63	4
64	2
65	1
66	1
67	2
68	3
69	2
70	2
71	2
72	1
73	4
74	4
75	1
76	1
77	1
78	1
79	2
80	4
81	4
82	2
83	3
84	3
85	4
86	3
87	4
88	4
89	3
90	4
91	4
92	3
93	2
94	1
95	4
96	2
97	4
98	2
99	3
100	3
101	2
102	4
103	4
104	2
105	4
106	1
107	1
108	3
109	4
110	2
111	1
112	3
113	1
114	2
115	2
116	1
117	2
118	2
119	3
120	3
121	3
122	2
123	2
124	2
125	3
126	2
127	1
128	1
129	2
130	4
131	3
132	4
133	4
134	1
135	2
136	4
137	1
138	2
139	1
140	3
141	1
142	2
143	3
144	4
145	3
146	4
147	1
148	2
149	1
150	1
151	1
152	4
153	2
154	3
155	2
156	2
157	4
158	2
159	4
160	4
161	2
162	4
163	1
164	1
165	3
166	2
167	3
168	3
169	4
170	4
171	2
172	2
173	4
174	1
175	4
176	4
177	3
178	1
179	2
180	1
181	1
182	1
183	1
184	1
185	1
186	2
187	1
188	3
189	3
190	1
191	4
192	1
193	1
194	3
195	1
196	1
197	1
198	2
199	1
200	1
201	2
202	2
203	2
204	4
205	3
206	1
207	4
208	4
209	2
210	2
211	3
212	4
213	4
214	4
215	3
216	3
217	4
218	2
219	4
220	3
221	1
222	2
223	2
224	3
225	3
226	2
227	1
228	2
229	3
230	4
231	4
232	1
233	4
234	4
235	2
236	3
237	4
238	2
239	4
240	2
241	3
242	2
243	4
244	4
245	1
246	1
247	2
248	2
249	4
250	1
251	4
252	2
253	2
254	1
255	2
256	4
257	3
258	1
259	2
260	2
261	4
262	2
263	3
264	4
265	1
266	4
267	2
268	2
269	3
270	1
271	1
272	1
273	1
274	2
275	4
276	2
277	2
278	2
279	4
280	1
281	3
282	4
283	3
284	4
285	3
286	2
287	3
288	3
289	2
290	4
291	1
292	2
293	1
294	2
295	3
296	3
297	2
298	3
299	3
300	4
301	1
302	3
303	1
304	4
305	4
306	4
307	3
308	4
309	3
310	4
311	1
312	1
313	1
314	3
315	3
316	4
317	1
318	4
319	2
320	1
321	3
322	1
323	2
324	1
325	2
326	2
327	3
328	1
329	1
330	3
331	1
332	2
333	3
334	1
335	3
336	2
337	1
338	3
339	2
340	4
341	1
342	1
343	4
344	2
345	4
346	2
347	4
348	2
349	4
350	4
351	1
352	4
353	2
354	4
355	1
356	3
357	3
358	1
359	2
360	3
361	2
362	4
363	1
364	1
365	4
366	1
367	4
368	3
369	2
370	1
371	3
372	1
373	2
374	4
375	2
376	3
377	2
378	2
379	2
380	3
381	1
382	1
383	4
384	1
385	2
386	2
387	4
388	4
389	2
390	1
391	1
392	4
393	3
394	1
395	4
396	3
397	2
398	4
399	3
400	2
401	1
402	4
403	4
404	1
405	2
406	4
407	4
408	4
409	4
410	3
411	4
412	1
413	1
414	1
415	2
416	1
417	3
418	1
419	1
420	4
421	1
422	1
423	3
424	4
425	2
426	4
427	1
428	3
429	2
430	2
431	1
432	2
433	3
434	4
435	3
436	1
437	1
438	1
439	4
440	3
441	1
442	1
443	3
444	4
445	3
446	1
447	3
448	2
449	1
450	1
451	1
452	2
453	1
454	2
455	1
456	2
457	1
458	3
459	2
460	4
461	1
462	1
463	4
464	2
465	2
466	3
467	2
468	2
469	4
470	1
471	4
472	4
473	4
474	3
475	3
476	3
477	3
478	1
479	1
480	3
481	4
482	1
483	1
484	1
485	2
486	2
487	1
488	3
489	2
490	2
491	1
492	2
493	4
494	1
495	2
496	4
497	1
498	2
499	1
500	2
501	3
502	2
503	1
504	3
505	4
506	4
507	2
508	2
509	1
510	1
511	3
512	3
513	3
514	2
515	4
516	1
517	1
518	2
519	2
520	3
521	3
522	2
523	3
524	1
525	4
526	3
527	1
528	1
529	2
530	1
531	1
532	1
533	1
534	3
535	1
536	4
537	1
538	1
539	4
540	1
541	2
542	2
543	3
544	3
545	4
546	2
547	1
548	2
549	2
550	2
551	3
552	3
553	2
554	2
555	2
556	2
557	1
558	1
559	4
560	4
561	4
562	4
563	3
564	2
565	2
566	1
