1	1
2	1
3	1
4	2
5	1
6	2
7	1
8	2
9	1
10	1
11	2
12	1
13	1
14	1
15	2
16	1
17	1
18	2
19	2
20	1
21	1
22	1
23	1
24	2
25	1
26	1
27	1
28	1
29	2
30	2
31	1
32	2
33	1
34	2
35	2
36	1
37	1
38	2
39	2
40	2
41	2
42	1
43	2
44	2
45	1
46	1
47	2
48	1
49	2
50	2
51	1
52	1
53	1
54	2
55	1
56	1
57	1
58	1
59	1
60	2
61	1
62	2
63	2
64	1
65	2
66	1
67	1
68	2
69	2
70	1
71	2
72	2
73	2
74	1
75	2
76	1
77	1
78	1
79	1
80	1
81	2
82	1
83	2
84	1
85	1
86	1
87	1
88	1
89	2
90	1
91	2
92	1
93	2
94	1
95	2
96	2
97	1
98	1
99	2
100	2
101	1
102	2
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	2
112	1
113	1
114	2
115	2
116	1
117	1
118	1
119	1
120	2
121	1
122	2
123	1
124	1
125	1
126	1
127	2
128	2
129	1
130	2
131	2
132	2
133	2
134	1
135	1
136	2
137	2
138	1
139	1
140	2
141	1
142	2
143	1
144	1
145	2
146	1
147	1
148	2
149	2
150	2
151	1
152	1
153	2
154	1
155	1
156	2
157	2
158	1
159	1
160	1
161	2
162	2
163	1
164	2
165	1
166	2
167	1
168	2
169	1
170	2
171	1
172	1
173	1
174	2
175	1
176	1
177	1
178	1
179	1
180	2
181	2
182	1
183	1
184	2
185	2
186	2
187	1
188	2
189	1
190	1
191	2
192	2
193	2
194	1
195	1
196	1
197	1
198	2
199	1
200	2
201	1
202	1
203	1
204	1
205	2
206	2
207	2
208	1
209	1
210	2
211	2
212	1
213	2
214	1
215	2
216	2
217	1
218	1
219	2
220	2
221	1
222	2
223	2
224	1
225	1
226	2
227	2
228	1
229	2
230	1
231	2
232	1
233	2
234	1
235	1
236	2
237	1
238	1
239	1
240	2
241	1
242	2
243	2
244	2
245	2
246	1
247	1
248	2
249	2
250	2
251	1
252	2
253	2
254	2
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	2
265	2
266	1
267	1
268	1
269	1
270	2
271	2
272	2
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	2
281	1
282	2
283	2
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	2
292	1
293	2
294	1
295	1
296	1
297	2
298	1
299	2
300	1
301	2
302	1
303	1
304	1
305	2
306	2
307	1
308	1
309	2
310	1
311	2
312	1
313	1
314	2
315	1
316	2
317	1
318	2
319	2
320	2
321	2
322	2
323	1
324	2
325	1
326	1
327	1
328	2
329	1
330	1
331	2
332	2
333	2
334	2
335	1
336	1
337	1
338	1
339	2
340	1
341	2
342	2
343	1
344	2
345	2
346	1
347	1
348	1
349	1
350	2
351	1
352	1
353	2
354	1
355	2
356	2
357	2
358	2
359	1
360	1
361	1
362	1
363	1
364	1
365	1
366	2
367	1
368	1
369	2
370	1
371	2
372	2
373	2
374	1
375	1
376	2
377	1
378	1
379	1
380	1
381	2
382	2
383	1
384	2
385	1
386	2
387	1
388	1
389	2
390	2
391	1
392	1
393	2
394	1
395	1
396	1
397	1
398	1
399	2
400	2
401	2
402	2
403	2
404	1
405	1
406	2
407	2
408	2
409	1
410	2
411	2
412	2
413	2
414	1
415	2
416	1
417	2
418	1
419	2
420	1
421	2
422	2
423	2
424	1
425	1
426	1
427	2
428	2
429	2
430	1
431	1
432	2
433	2
434	2
435	2
436	2
437	1
438	2
439	1
440	1
441	1
442	2
443	1
444	1
445	1
446	2
447	2
448	2
449	2
450	2
451	2
452	2
453	2
454	2
455	2
456	1
457	2
458	2
459	1
460	1
461	1
462	2
463	2
464	1
465	2
466	1
467	1
468	1
469	1
470	2
471	1
472	2
473	2
474	2
475	2
476	2
477	1
478	1
479	1
480	2
481	2
482	1
483	2
484	1
485	2
486	2
487	1
488	2
489	2
490	1
491	2
492	2
493	1
494	1
495	2
496	1
497	1
498	2
499	2
500	2
501	2
502	2
503	1
504	1
505	2
506	2
507	1
508	1
509	1
510	2
511	1
512	2
513	2
514	2
515	1
516	1
517	1
518	2
519	2
520	1
521	1
522	2
523	1
524	1
525	1
526	1
527	2
528	2
529	2
530	2
531	2
532	2
533	2
534	2
535	1
536	1
537	1
538	2
539	1
540	1
541	1
542	1
543	2
544	2
545	1
546	2
547	2
548	1
549	2
550	1
551	2
552	2
553	1
554	2
555	2
556	2
557	2
558	2
559	1
560	1
561	2
562	1
563	2
564	1
565	1
566	2
567	1
568	1
569	1
570	1
571	1
572	1
573	2
574	2
575	1
576	1
577	2
578	2
579	1
580	2
581	1
582	1
583	1
584	1
585	2
586	1
587	2
588	1
589	2
590	1
591	1
592	2
593	1
594	2
595	2
596	2
597	1
598	2
599	1
600	1
601	2
602	2
603	2
